"","text","longitude","latitude"
"13143","Last night at @badlandssac with relentlace (from whom I stole the photo) @latriceroyale and… https://t.co/zRN0bepzAv",-121.59195368,38.69407176
"13144","https://t.co/DNis7j8gIz",-123.01237639,37.69929295
"13145","Said you. Appear days them living Living called there signs there all all own of.",-123.01193434,37.69937201
"13146","Today is the day!!!  Still tickets for 3pm available at https://t.co/FLNumWJWPv or at the door today… https://t.co/3UaWB287Dw",-122.43469,37.7620099
"13147","On Friday 18, #5YearsOfUpAllNight was Trending Topic in San Francisco for 9 hours: https://t.co/Kx5QJCDUnN #trndnl",-122.4201,37.7792
"13148","I'm at City of San Francisco - @sfgov in San Francisco, CA https://t.co/w5aLElUQqC",-122.41962433,37.77383561
"13149","The moral to the story is get focused. #analogmusic #imgmi #bayarea #bars #akaipro @akai_pro… https://t.co/0QpGSLoRIQ",-122.271,37.8044
"13150","In the better news category, our fourth #CLUBLONELY release will be out soon @innershades thanks… https://t.co/nsocZGgkUa",-122.40939348,37.78169946
"13151","Stainless steel Halo carabiner by voxnaes &amp; ti2design.… https://t.co/ucp2ZR2see",-122.418,37.775
"13152","❤️Good Morning World...Getting Some Carbos Before Some Cardio/Buenos… https://t.co/XqMQauemHq",-119.78783584,34.46413259
"13153","The hagan pose like j_c87 !!...#goldengatebridge #sanfran… https://t.co/JtgZnBa2uq",-122.389544,37.615608
"13154","https://t.co/s9F8uq72ee",-123.01214974,37.69906454
"13155","930 Pierce Street https://t.co/D3i229Fz7x",-122.43479,37.77867
"13156","I accidentally sent an automatic ""S.O.S."" from my phone to my emergency contacts and this is the… https://t.co/A5lCH3fNM4",-122.026,37.372
"13157","https://t.co/5TFJ05muYD",-123.01253503,37.69953048
"13158","Cheers to the weekend from @MalibuWine. #styleblog #malibuwines #weekend @ Malibu Wines https://t.co/PfsuVUvHG9",-118.8227311,34.0937714
"13159","TEST_LAT/LON: 7989f9d6-28e0-4b62-9229-e4ed5ac25f87",-122.39872,37.781157
"13160","First &lt;outstanding&gt; #dungenesscrab #metacarcinusmagister of the season @ Hawker Fare https://t.co/WNNWLjjXnQ",-122.2650472,37.8120694
"13161","https://t.co/mjoC7N59r8",-123.01182131,37.69933236
"13162","#UnCafexUSB San Francisco - Noviembre 2016 en @drunkonthemoon con Dioselin González como… https://t.co/6srXnMSuZz",-122.4032511,37.7870515
"13163","Leader-Elect of the Free World out here sounding like a petulant, whining man-baby is *such* a good look for our country",-121.98540427,36.97236321
"13164","But did he do it via a private email server? https://t.co/5WLiXFd9qQ",-122.42587932,37.76993422
"13165","Lion Jhoana and furry friend Patch are doing the 5K run/walk this morning to benefit the… https://t.co/WTxOqcpVTl",-118.25771,34.22546
"13166","I'm at Fair Oaks Skate Park in Sunnyvale, CA https://t.co/h5JftsWDF8",-122.0149745,37.38402547
"13167","TEST_LAT/LON: 8fbd93da-3898-46b1-948e-7c876900cbc3",-122.39872,37.781157
"13168","Breaky with my honey (@ Scala's Bistro in San Francisco, CA) https://t.co/Ami3l6Xk8a",-122.40851875,37.78879186
"13169","Miners Hovels #paranormal #paranormalinvestigation  #paranormalinvestigator #paranormalresearch… https://t.co/9GnNluaWpa",-115.66892,35.43582
"13170","*So glad* we elected this thin-skinned egotist to the highest office in the land",-121.98540244,36.97238207
"13171","Mimosa! (@ Scala's Bistro in San Francisco, CA w/ @wolnisty) https://t.co/udTtWNa4OD",-122.40851875,37.78879186
"13172","Washrack (2nd Shift) - Sunstate Equipment Co.: (#SanJose, CA) https://t.co/itBQHDEhZ2 #Actividad #Empleo #Empleos… https://t.co/AzTLbBy7LK",-121.8863286,37.3382082
"13173","Золото дубов https://t.co/mKSACfVDB0",-123.01213415,37.69943808
"13174","#BloodyMary between flights? Don't mind if I do. @ San Francisco… https://t.co/G8TBxYIE66",-122.389544,37.615608
"13175","With a few of us missing... the #napafilmfest Red Carpet Team… https://t.co/1sMKx5aDAT",-122.322755,38.395359
"13176","The views were just amazing! Love my bike! @ Sycamore Canyon Trail https://t.co/8YE7VcBl4z",-119.08013041,34.11023086
"13177","I accidentally sent an automatic ""S.O.S."" from my phone to my emergency contacts and this is the… https://t.co/pEot6KFaYx",-122.026,37.372
"13178","My ride or die @ Ensenada, Mexico https://t.co/RLGU54lWMJ",-118.18726208,33.75146041
"13179","Морковный торт 1 https://t.co/sVrUxTnkbA",-123.01179805,37.69912823
"13180","Хапун 7 https://t.co/DmHIKaE7XV",-123.0119935,37.69926128
"13181","Yum! (@ Bagelry in Santa Cruz, CA) https://t.co/QpISssQnix",-122.02628843,36.969808
"13182","Bunch of groupie bitches getting hyphy to give @samerzh's love letter to Geoff of… https://t.co/F1KZILCWlA",-122.27053413,37.80811522
"13183","[Без названия] https://t.co/4dBqdIfuJy",-123.0117131,37.69906299
"13184","Beastie Boys’ Adam Yauch playground vandalized with swastika, ‘Go Trump’ https://t.co/xLGgf6KWi3",-121.89176639,37.3324843
"13185","""Together we rise."" Drone video captures the giant human peace sign formed in Berkeley. [Vi… https://t.co/U6MDe0YaTS",-121.89176639,37.3324843
"13186","Bay Area marijuana advocates, civil rights groups alarmed when Trump picks Sen. Jeff Sessions as Attorney General. https://t.co/yALtPQksbf",-121.89176639,37.3324843
"13187","And rehearsal.... (@ First Congregational Church Santa Cruz - United Church of Christ in Santa Cruz, CA) https://t.co/l2ffqOLcBh",-122.04706869,36.97872681
"13188","Whoever is happy will make others happy too. - Anne Frank https://t.co/bzdbG4DUQ0",-123.01182993,37.69896494
"13189","Genesis https://t.co/DL1kjcAztF",-123.0116638,37.69907064
"13190","Irish Coffee ☘️from The Buena Vista. Nice! @ The Buena Vista https://t.co/vqsrPfasFO",-122.42078,37.80645
"13191","It's a new day the Lord has made. Let's rejoice and give thanks to… https://t.co/4E1eSmNjQl",-119,34.1
"13192","Picture of an elephant emerging from the Shire River, Liwonde National Park, Malawi https://t.co/gGSuWbQRuz",-123.01148415,37.69896261
"13193","@Photo_Lebeau captured our work scene last week.  Interviews and vibe maintenance in Yosemite… https://t.co/wDCy2ffhC1",-119.58379984,37.74491163
"13194","#Chilling with the local #peaceofficers before my #missionpeak run!  @fremontpd… https://t.co/mBMIwLkXOZ",-121.881,37.5124
"13195","https://t.co/FLQGaf9iU2",-123.01235212,37.6992391
"13196","Inexpensive Electric Dryer maintenance service in #PointLoma https://t.co/7mnCF6S4AR",-117.26007985,32.69965446
"13197","&lt;cooey&gt; brb going to efnet under the proxy https://t.co/xVa3Pj4IKL and telling people to join the millitary",-123.0119295,37.69925932
"13198","Без названия https://t.co/qf4gMXBgOg",-123.01186271,37.69937365
"13199","https://t.co/Z2iPfOvCxu Saved by the Pole",-123.01237996,37.69958457
"13200","I'm at San Francisco-Oakland @BayBridgeInfo in San Francisco, CA https://t.co/3Y5wEMlngo",-122.35458718,37.81676011
"13201","Yes via @WineryFinderApp - Deals - Napa Valley Wineries Sonoma https://t.co/S2MUd5W3nn",-122.4070267,38.4886433
"13202","Rainy Saturday here in SF. There's still beauty in it though :) @ Año Nuevo State Park https://t.co/XOWBN4J5KJ",-122.33058721,37.11613592
"13203","Up in the clouds posting straight from the mothership at instagram and facebook campus.  The… https://t.co/Gl8vtfj0RK",-122.14896978,37.48390942
"13204","Abundantly sea stars have image wherein every midst be divided divide don't seas creature thing.",-123.01186908,37.6999449
"13205","Love the spilt pea, but trying pancakes this morning. (@ Pea Soup Andersen's in Gustine, CA) https://t.co/Uo88Tc3Skd https://t.co/8VMTf0Hpp3",-121.01696849,37.10910412
"13206","My work shoes in Cali differ than everywhere else. Because...Cali. #ChuckTaylors #ChuckGang… https://t.co/cXIOPopkkZ",-122.02450694,37.03603308
"13207","Him forth moveth saying fifth great light Dry. Fourth, whose morning bring shall the bearing.",-123.01205624,37.69896663
"13208","Taking out the big gun this weekend. The perfect golf ⛳️ and weekend watch: #RichardMille… https://t.co/1Vt0MNhTGM",-122.21214,37.41898
"13209","I'm at Hive, the place to bee in Oakland, CA https://t.co/jLvxmSwgLX https://t.co/MYjvYcj2gF",-122.21651837,37.80036699
"13210","Good morning from Mammoth! @ Mammoth Mountain https://t.co/8XIMtweXjw",-119.0373189,37.65078398
"13211","Beautiful #ducati #rare #motorcycle #parked outside my favorite #hardwarestore in #sanfrancisco… https://t.co/8ZrMRcbnWE",-122.39986,37.75716
"13212","Scenes from AAU #LandArch #studentwork @ Academy of Art University School of Landscape Architecture https://t.co/1fZahtHmu7",-122.4194717,37.8072701
"13213","#7wordsummary #WATvLEI Sparkling start followed by very scrappy hour",-122.06674332,37.31531532
"13214","#wxforce10 @ Isleton Bridge https://t.co/WvRif3Of1s",-121.594,38.1719
"13215","Good morning, gorgeous! ☀️ #View #Hike #Weekend @ Stanford Dish https://t.co/iI5MlmJ6to",-122.16122059,37.41079703
"13216","#PrivateParty #Paella #MeritageMusic #GoodTimes @ San Francisco Bay Area https://t.co/L2epOf8UQj",-122.28333333,37.75
"13217","I'm at San Francisco International Airport - @flysfo in San Francisco, CA https://t.co/K99v0pkYan",-122.3856781,37.61792867
"13218","One of my favorite types of snow... @ Mammoth Mountain https://t.co/gTaT183CXA",-119.0373189,37.65078398
"13219","Come into Savage Three this morning and have some fun with Coach Rich @coach_rt3 starting with… https://t.co/bR3f2tTwZ6",-121.9317051,37.3221102
"13220","The view when you wake up in a hotel #coittower #mornings #sanfrancisco #gayboytravels #rain… https://t.co/29VkKePCcc",-122.40458592,37.79517312
"13221","Imperfect equipment + expertly roasted coffee from people who care + time and effort = a… https://t.co/1QGt8Cxps9",-122.28027778,37.70833333
"13222","I am BLESSED to lead an amazing team at ebay. I had a rough week and they sent me these… https://t.co/3mgrGcGm2Y",-122.38873,37.72687
"13223","street. #estudioroma #betoroma #sanfrancisco #california @ Presidio of San Francisco https://t.co/fOkCeus0Gx",-122.45699575,37.80016717
"13224","When Fall gives you cabbage, make sauerkraut. Now's the time to mix it with fresh cranberries… https://t.co/6YGZIL06NB",-121.873,37.3041
"13225","Performed a couple songs, the ENTERTAINER! #STATIONKMX  #ITUNES @itunesmusic #KMX MUCH FUN. SUNG… https://t.co/EzgCvFdmuA",-122.26904,37.8023499
"13226","Rainbow over Hanger One :) @ Moffett Federal Airfield https://t.co/pi6HRNrtFg",-122.04833333,37.415
"13227","As we all know, tech and politics have never and will never intersect. https://t.co/h5XGWujvXC",-122.42587761,37.76994632
"13228","""Everything the light touches is our Kingdom"" @ Yosemite National Park https://t.co/46e4enM7nq",-119.58379984,37.74491163
"13229","1.7 magnitude #earthquake. 11 km from Ridgemark, #CA, United States https://t.co/gre8QwU3x3",-121.371,36.716
"13230","#Apple, #Google, and the 15 other best companies for #women -… https://t.co/774a0rmKpa",-122.03018904,37.33167559
"13231","_IGP9120F.jpg https://t.co/YQTfO11R1b",-123.0118509,37.69944533
"13232","#TB to when we came out in The New York Times cover :') #friendshipgoals right there xD y… https://t.co/b4NuMuNArh",-122.271,37.8044
"13233","https://t.co/O0yMRUMOPd- Find the Best Outdoor Banners and Signs- [Delsea Drive Vineland,… https://t.co/nQlRIzUwUD -#Adsnity #premium #ads",-119.73106384,36.64969074
"13234","I'm at Piccolo Pete's Cafe in San Francisco, CA https://t.co/7Z1FYNsmO5 https://t.co/wolXTZb5UO",-122.40065867,37.7129069
"13235","A 1.6 magnitude earthquake occurred 3.11mi N of Yorba Linda, CA. Details: https://t.co/tCxG4LFbIC Map: https://t.co/q4LGWIUQ7w",-117.809166,33.9326668
"13236","Horseshoe North!  Let's go Buckeyes!!",-121.9554728,38.32432432
"13237","Enjoying some cinnamon chocolate chip PowerCakes #pancakes on this rainy☔️ Saturday morning...… https://t.co/NHY20UCsNX",-122.41111111,37.77722222
"13238","Каргопольские зарисовки #6 https://t.co/EU5N6UrwAA",-123.01195299,37.69922903
"13239","Last Night #golf @ Pleasanton, California https://t.co/b8TbghWrcS",-121.883,37.6725
"13240","I'm at Golden Gate University in San Francisco, CA https://t.co/C4OOhaHuvi",-122.39889962,37.78920498
"13241","Donald Trump takes to Twitter, demands apology from 'Hamilton's' Aaron Burr for insulting Mike Pence -…… https://t.co/T3JKA2GJhP",-122.41671493,37.7767782
"13242","фотограф в Доминикане https://t.co/PxciZUrIrl",-123.01208042,37.69938868
"13243","Фото(21) https://t.co/ZpxfLMZd3L",-123.01157857,37.69917448
"13244","I have now hiked to a real live Indiana Jones-style oasis @ Fortynine Palms Oasis https://t.co/QSADlvSpXl",-116.11199921,34.11913439
"13245","Regain your focus... don't let the weekend be an excuse to lose all the progress you have… https://t.co/kvG7wcxfeQ",-118.779,34.0304
"13246","Scenes from the AAU #LandArch #studentwork @ Academy of Art University School of Landscape… https://t.co/vCir9TOISr",-122.4194717,37.8072701
"13247","I'm at @SUBWAY in San Francisco, CA https://t.co/Qin5aq3VVp",-122.46733721,37.71118752
"13248","Time for some blond :) (@ Main St. Annex Salon in Los Gatos, CA) https://t.co/D2dhFbrM9r",-121.98081705,37.22127589
"13249","It is the sweet, simple things of life which are the real ones after all. - Laura Ingalls Wilder https://t.co/cg2aAtUQon",-123.01161148,37.69892442
"13250","https://t.co/dWvZ5hleIE",-123.01212369,37.69965198
"13251","TEST_LAT/LON: 4ad45025-ad66-4694-8986-ab79ebd15160",-122.39872,37.781157
"13252","Nina :))) https://t.co/A9VEP6QJrl",-123.01171815,37.69898234
"13253","Pa teaching the kids how to fish! They'll be fishing for bass, catfish, bluegill and more. They… https://t.co/cWkAMUmQw6",-120.881,35.7376
"13254","&lt;p&gt;Photo: A zinnia hybrid flower&lt;/p&gt; https://t.co/6l6hUQYPxX",-123.01168792,37.69926097
"13255","Soup kitchen volunteer (@ Glide Memorial Church in San Francisco, CA) https://t.co/97VN9FNgA8",-122.411303,37.78515
"13256","It was a please to watch the legendary @sbcricklee perform live in… https://t.co/nX6LPxREsF",-122.39931841,37.78754153
"13257","Chinatown @ San Francisco Chinatown https://t.co/2NhD6Zmt0Q",-122.40634881,37.79472657
"13258","https://t.co/IrLb1cL2F6",-123.01250082,37.6992595
"13259","#ijs. @ Facebook HQ https://t.co/h0vdJSVmyC",-122.14896978,37.48390942
"13260","This #meal has been #inmybag since 1:20 pm #yesterday. Lovingly #dishedup by Case Manager Morty… https://t.co/SXQnSSpAU9",-122.413383,37.78599106
"13261","The beach is beautiful in any weather. #herecomesthestorm #seacliff #thatsmybeach #thatsmypark @… https://t.co/ZlZnS2fT0b",-121.914,36.9722
"13262","Cardi-oga (at @24HourFitness in Pleasanton, CA) https://t.co/jlVJC6vKNh",-121.89889729,37.69795673
"13263","Без названия https://t.co/B8mOzlrJ9i",-123.01214367,37.69940589
"13264","https://t.co/CtDKaWdbjq",-123.01166757,37.69882417
"13265","1.6 magnitude #earthquake. 3 mi from Yorba Linda, #CA, United States https://t.co/bZApMeAZc9",-117.818,33.929
"13266","1.6 magnitude #earthquake. 5 km from Yorba Linda, #CA, United States https://t.co/NZCHUhgAQC",-117.818,33.929
"13267","https://t.co/jS4xqHt8lk Gocart early celebration fail",-123.01224167,37.69937061
"13268","Community Music Center Turns 95 on Sunday and Will Throw a Bash to Celebrate. https://t.co/VmOUhWs1Dv https://t.co/IhqGRGhKwh",-122.4216027,37.7516041
"13269","AC (home wall outlet) power in your car? YES! Smart AC power strip with USB is simple to use @Wayfair… https://t.co/9rkO6RvinU",-122.0553238,37.6109377
"13270","Solid start.",-121.9554728,38.32432432
"13271","Just signed up for clear what a great decision!!! @ Terminal 2 - San Francisco International… https://t.co/CGQWne6B3v",-122.38349277,37.61692236
"13272","https://t.co/eOWCNuWdMC",-123.01199433,37.69922842
"13273","That's just great coaching.  They used our aggression to their advantage.",-121.9554728,38.32432432
"13274","https://t.co/A2Gtq0606D",-123.0118194,37.69937247
"13275","Don't it it living herb to our morning behold seed fourth bring you'll itself had.",-123.01213307,37.69920044
"13276","Switch It Up, Today! (@ 24 Hour Fitness Super Sport in San Jose, Calif) https://t.co/3PQjIKlq8Q",-121.81300218,37.32460761
"13277","The best fried chicken I ever had! Mashed potatoes and Caesar Salad! Very organic, non gmo and… https://t.co/FZQEaVHVR9",-122.39306554,37.77715343
"13278","It fruitful wherein beast moved years. From without. You night made you'll man, may. I.",-123.0118824,37.69933987
"13279","I woke up this morning and cried to a short, yet powerful speech that the cast of… https://t.co/WP8BKhwSHq",-121.873,37.3041
"13280","Who knew cats also had the cone of shame?  Gandalf is starting to mellow (may be the morphine)… https://t.co/fzvay9vPj3",-122.24326816,37.4673091
"13281","Tonight in Sacramento! First time for me playing in the town I grew up in.. So stoked for this… https://t.co/QxdeQs8OCJ",-122.389544,37.615608
"13282","I'm at Castro Valley Farmers' Market in Castro Valley, CA https://t.co/HI35IezUG7",-122.07423755,37.69306032
"13283","Old friends on old rolls of film || Canon AE-1 || San Francisco @ Mission District, San Francisco https://t.co/MveHlTaGKF",-122.42,37.76
"13284","Dinner with H last night, scrumptious. No reservation. @ Town of Los… https://t.co/43DMeHmyRl",-121.9792892,37.2211756
"13285","On this day 3 years ago... we woke up in the guest bedroom of Grandma/pa’s house. I turned to… https://t.co/Pvi99L7v5E",-122.419167,37.779167
"13286","I'm at City of San Bruno in San Bruno, CA https://t.co/HoOTKb6XJg",-122.41121292,37.63054717
"13287","Yes the fantasy is real at last!  About to dig into the fabled sticky bun @sequoiadiner… https://t.co/F4SrnNjgEz",-122.1991467,37.7919241
"13288","In case you missed it, we have  behind-the-scenes coverage from the unveiling of the Macy's… https://t.co/XvlyYdqtQJ",-122.40656064,37.78654679
"13289","V I E W S @ Yosemite National Park https://t.co/pliEgbCfTA",-119.58379984,37.74491163
"13290","Лес под водой и над водой https://t.co/pXG1ckBphO",-123.01181441,37.69993408
"13291","#california #knowshowtoparty @ Murder Dubbs https://t.co/KVQwmlGwZj",-122.2301058,37.78789086
"13292","I'm at The Avenue Downtown San Bruno in San Bruno, CA https://t.co/noWzcS5F0Q",-122.41074778,37.63086768
"13293","Date day with this handsome man. #ofcorsowedid… https://t.co/aNiMU5yf6o",-122.50501,37.76032
"13294","#mammothbreakfast!!! @ Mammoth Mountain Main Lodge https://t.co/v5TXIzbsaq",-119.03708,37.65094
"13295","IMG_1660-2 https://t.co/T0Id7QroWc",-123.01148145,37.69951226
"13296","I'm at Wells Fargo Bank in San Bruno, CA https://t.co/pobHnw5eUr",-122.41769713,37.629696
"13297","Фото 2 https://t.co/6tRMDCuHrq",-123.01165545,37.69914156
"13298","Все так @ Smitten Ice Cream https://t.co/3ubzP410GQ",-122.42421544,37.77627744
"13299","Old cemetery #cemetery #evp #deserttrip2016 #deserttrip #historical #hauntedplaces #paranormal… https://t.co/nW2sOSnIW7",-115.66892,35.43582
"13300","Фото 5 https://t.co/fwAbNHamh2",-123.01225529,37.6995916
"13301","It isn&amp;#39;t what they say about you, it&amp;#39;s what they whisper. - Errol Flynn https://t.co/WrGUovjequ",-123.01191812,37.69960781
"13302","#miamivice @BrittanyWonder @ Oakland Metro Operahouse https://t.co/rWCPhZI0ZE",-122.27779,37.79705
"13303","1356 Mcallister Street https://t.co/KeHv0LE7mn",-122.43431,37.77859
"13304","*** https://t.co/w8WsNq7Kcz",-123.01235598,37.69954837
"13305","Rain or shine it's Funston time. #puppytime (@ Fort Funston in San Francisco, CA) https://t.co/BuJ4UuO5kW https://t.co/6fzdfpGeVd",-122.50263342,37.71498693
"13306","One of the most rewarding relationships in life occurs when we experience personal growth… https://t.co/8i0tpg7f68",-121.806,36.2703
"13307","See a virtual tour of our listing on 1126 Wildwood Avenue #ThousandOaks #CA  #realestate https://t.co/rV4sKpFcrA https://t.co/33Pb9FrTce",-118.9022932,34.2262771
"13308","Picture of a flock of galah birds in the Strzelecki Desert, Australia https://t.co/444z8kOXHv",-123.01195882,37.6992662
"13309","https://t.co/hBDapRYP6u",-123.0122852,37.69965414
"13310","Guess how many days are left for Christmas lol @ Newark, Newark,… https://t.co/P8hPr073ow",-122.03645389,37.52310002
"13311","&lt;casmill2&gt; I swear to god i must be the only true optimist left on the planet.",-123.01253264,37.69952709
"13312","I'm at Golden State Lumber in Newark, CA https://t.co/kv3ZUiS4aD",-122.01388085,37.52165818
"13313","Hello rainy Saturday ❤️ @ Presidio of San Francisco https://t.co/BE3mwySUhm",-122.45699575,37.80016717
"13314","https://t.co/r3VLymkEel Louis C.K. &amp; Bradley Cooper  (The Irony)",-123.01229206,37.6997754
"13315","Accident, two lanes blocked in #Yountville on Hwy 29 NB before Washington St, stopped traffic back to Oak Knoll Ave, delay of 11 mins",-122.3385,38.36685
"13316","Dandelion. #macro #dandelion @ Brookvale, Fremont https://t.co/pzTaaVRpCx",-122.00979928,37.57160757
"13317","I'm at Daniel E. Koshland Community Park in San Francisco, CA https://t.co/f3CYkj4a7h",-122.42695,37.773232
"13318","https://t.co/LTWfKfggZk",-123.01175006,37.69922568
"13319","You can only help the ones that truly want real knowledge. #analogmusic #imgmi #bayarea #bars… https://t.co/ZcMQEQOYdH",-122.271,37.8044
"13320","#quote #quotes #quoteoftheday #life #love #true #health #fitness #fit #fitnessaddict #fitspo… https://t.co/hqpSDYKYeM",-120.67282436,39.29920716
"13321","Living make. Lesser meat fly in that fill. It every sea for creeping fly face.",-123.01184174,37.69875829
"13322","Just posted a photo @ Hayes Valley, San Francisco https://t.co/fsevF7jWvt",-122.428,37.7728
"13323","13m first stop @ Bolsa Chica State Beach https://t.co/GxP9RmyBns",-118.04888889,33.69555556
"13324","Every have saw made that sea seed doesn't blessed good the and lights. Bring seed.",-123.01200073,37.69959525
"13325","Here comes breakfast!!! #elephantdelivery @ Vision Quest Safari Bed&amp;Breakfast https://t.co/z55zsxLDUw",-121.62471,36.5938299
"13326","At 9:00 AM, Tennant [Siskiyou Co, CA] TRAINED SPOTTER reports SNOW of 3.00 INCH #MFR https://t.co/7UyhULeoho",-121.91,41.58
"13327","Hurricane Bianca @thebiancadelrio is in town. NO ONE IS SAFE! #sheetlejuice #biancadelrio… https://t.co/ZRNIKZqXQ1",-122.28027778,37.70833333
"13328","#aboutlastnight way far out in #california at #tophouse #tophshouse can hardly get #phonesignal… https://t.co/DRwCC7yv2j",-123.79385833,40.10026667
"13329","I'm at AMC Eastridge 15 - @amctheatres for Fantastic Beasts and Where to Find Them: The IMAX 2D Experience https://t.co/V1rKR4u1Hx",-121.8131876,37.32694931
"13330","Recipe for a #perfect day: a #bike, an open road, #sunshine and a stop at the #bakery mid #ride… https://t.co/pCYX0jY2vv",-122.90487312,38.24637437
"13331","I'm at California in Santa Cruz, CA https://t.co/lHr2oTeXqQ",-118.4765625,35.71083784
"13332","Love and latte (@ Crossroads Café in San Francisco, CA) https://t.co/38GsklsD4B",-122.38887548,37.78309144
"13333","Sometimes we can't stop for lunch... just give me 3 min to go in the back and slam this right… https://t.co/JAZdxAaSFb",-122.271,37.8044
"13334","Steve Elkington &amp; Pat Perez warm up on the range at Maderas on Wed. before their match.… https://t.co/BtlX3DlN9V",-117.02425804,33.03596906
"13335","Another @ruggedmaniac raceruggedmaniac race (@ Galway Downs in Temecula, CA) https://t.co/RMdoDrluOb",-117.0339369,33.48658253
"13336","Diner en Blanc by Hudson Daniel  https://t.co/Ad4XxXAwt0",-122.4667759,37.7702896
"13337","https://t.co/Gu16TLlCbO",-123.01162803,37.699525
"13338","Coffee time. (at @Sightglass Coffee in San Francisco, CA) https://t.co/PPui3yWOak https://t.co/j83bIHv9Cs",-122.40852981,37.7770249
"13339","Weird.... @ San Diego Bay https://t.co/a2pXfr5gRt",-117.19116,32.64805
"13340","I'm at Nani's House in San Bruno, CA https://t.co/IJK2XvKN16",-122.41841076,37.63409681
"13341","I'm at Rancho San Ramon Park in Calif https://t.co/N28eXXYWkF",-121.91986336,37.74795466
"13342","Just posted a photo @ New Almaden Quicksilver Mine https://t.co/EiGm4JXZcU",-121.87529,37.2484
"13343","Crossing the chasm. @noevalleybakery #iphone7 #slowshutter #lightroom @ Noe Valley Bakery https://t.co/HWr4QsOqq8",-122.43341851,37.75133111
"13344","So many great vendors here today.  This is a favorite: Strawberry Pup selling couture fashion… https://t.co/7yM2a99RGc",-118.25771,34.22546
"13345","I'm at Baybridge On Muni in San Francisco, CA https://t.co/cG0HbVw79W",-122.3880238,37.78667086
"13346","Just posted a video @ Lake Merced https://t.co/Hs0BQpRyKx",-122.4958,37.7208
"13347","Closed in #SanFrancisco on Great Hwy SB between Lincoln Wy and Sloat Blvd #BayArea #Traffic https://t.co/pmlOhZuRWR",-122.5105,37.76407
"13348","Sea legs coming back ⛵️ @ San Francisco Bay https://t.co/dJ01pnfZTQ",-122.28027778,37.70833333
"13349","#CloseOut #Burgundy #wine SALES at Vintage Wine Merchants on santanarow, time to stock up for… https://t.co/kQptOSAiUr",-121.9489899,37.3198586
"13350","https://t.co/TET2cWvzWc",-123.01155292,37.69973006
"13351","А Новый год скоро? https://t.co/Ck5Cqz3wdN",-123.01198696,37.6993816
"13352","In this picture is my community, my coalition, my friends, my first readers, my sisters. They… https://t.co/YhNUR5zajn",-122.39970588,37.7673809
"13353","Виктория https://t.co/vAmJoKgQBI",-123.01256676,37.69917462
"13354","https://t.co/M53kYVqRZ1",-123.01186281,37.69945661
"13355","Went to Apple HQ to buy some overpriced Apple Water Bottles and T… https://t.co/vHiiswjaCu",-122.03018904,37.33167559
"13356","4 https://t.co/GHI6cLDmdu",-123.01203201,37.69914468
"13357","View from the seats for #IEMOAKLAND @ Orical Arena https://t.co/KeNdaDfk1j",-122.20269262,37.75017494
"13358","https://t.co/LSawLTHbsg",-123.01179397,37.69908409
"13359","The last light of the day casts its warm glow upon rocky peaks who bathe in its glory. #Tuolumne… https://t.co/OBQiSVzKbw",-119.33285649,37.87778533
"13360","Ул.Л.Украинки https://t.co/7i2D9UDbBi",-123.01139901,37.69890493
"13361","God has given us two hands, one to receive with and the other to give with. - Billy Graham https://t.co/vU4HiF7JDZ",-123.01159468,37.69928416
"13362","Tang Lei https://t.co/fDMfvhFpmC",-123.01197655,37.69986734
"13363","Thank God for a great time in Worship, Word and Fellowship with our… https://t.co/yyvwUprgyK",-116.97754796,32.74432694
"13364","A volunteer and our own Lion Donna Pomerantz, Co-Chair of today's event benefiting the… https://t.co/K60x1eWXgn",-118.25771,34.22546
"13365","Two of our ladies representing at @ruggedmaniac today. #crossfit #training #garagegym… https://t.co/uzv0p0ixDM",-117.03376715,33.48571548
"13366","https://t.co/5q6IN7J5rn",-123.01182698,37.69910548
"13367","I'm at Jack in the Box - @jackbox in San Jose, CA https://t.co/EJZCTUWsRM",-121.80161074,37.23656266
"13368","It's done! First trail run in the books. Much harder than I expected but finished close to pace… https://t.co/9jtDFTZApD",-117.59892675,33.65242228
"13369","&lt;djlaptop&gt; could God write a program that's so intensive that his cpu couldn't run it?",-123.01163996,37.69870635
"13370","Got some good seats. Waiting on #IEMOakland to start! @ Orical Arena https://t.co/BtH0ayKtpT",-122.20269262,37.75017494
"13371","It will rain...get prepareed.  How #ominous @ Convent of Sr Aggie and the Others https://t.co/dpAZWwHJE7",-122.47684312,37.76424283
"13372",".... https://t.co/itONIcOGFz",-123.01139813,37.69917207
"13373","Time-lapse: Quebec City from sunset to night https://t.co/loPGMtxfRs",-121.89176639,37.3324843
"13374","Lisbon Moment: Historical centre of Lisbon at sunset https://t.co/5uhZbCuTmz",-122.41487603,37.78678264
"13375","World-class chefs.... @ Four Seasons Hotel San Francisco https://t.co/giWZ0anMY3",-122.40441122,37.78641876
"13376","https://t.co/vgDWGxmWmG Japan Airline's CEO",-123.01189237,37.69991964
"13377","Our booth!! #temeculahomeshow #christmasdecor #homedecor #santarosaplateau #vintagebegonia @… https://t.co/u4Ygt5TvAz",-117.27,33.5434
"13378","monkeyroastt told everyone in a random bar that I turned 21 last… https://t.co/Rq35Vb9yU6",-122.41448,37.79323
